method	trait_arm	discovery_ancestry	disorder	threshold	phenotype	analysis	stratum	n	n_families	beta	se	p	chisq	df	n_thresholds	p_adj
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	global_slope	pooled_stratumFE	all	8596	7198	-0.0278451832413683	0.0106633492312637	0.0090364474505784			8	0.0722915796046274
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	global_slope	pooled_stratumFE	all	8596	7198	-0.0287172361820096	0.0107343780616709	0.0074821849070837			8	0.0598574792566701
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	global_slope	pooled_stratumFE	all	8596	7198	-0.0315823837902006	0.0107798951356801	0.0034018325628563			8	0.0272146605028507
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	global_slope	pooled_stratumFE	all	8596	7198	-0.0305313240429887	0.0108397074961907	0.0048650056340631			8	0.0389200450725053
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	global_slope	pooled_stratumFE	all	8596	7198	-0.0301504143931785	0.0108384355617688	0.0054183106777508			8	0.043346485422007
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	global_slope	pooled_stratumFE	all	8596	7198	-0.0091830168657742	0.0103529220069726	0.375106058551403			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	global_slope	pooled_stratumFE	all	8596	7198	-0.0113480796282233	0.010394132843843	0.274962648401514			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	global_slope	within_stratum	EURanchor	4308	3601	-0.0339857136228898	0.0145900008814525	0.0198872328365063			8	0.15909786269205
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	global_slope	within_stratum	EURanchor	4308	3601	-0.0387255591696276	0.0146114091559666	0.0080716525408644			8	0.0645732203269153
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	global_slope	within_stratum	EURanchor	4308	3601	-0.0422390117646341	0.0146539211300662	0.0039667766914852			8	0.0317342135318821
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	global_slope	within_stratum	EURanchor	4308	3601	-0.0458401327098538	0.0146864492699948	0.0018134312410582			8	0.014507449928466
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	global_slope	within_stratum	EURanchor	4308	3601	-0.0509036781631194	0.0147715607617338	0.0005746171313312			8	0.00459693705065
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	global_slope	within_stratum	EURanchor	4308	3601	-0.0509829965643962	0.0147719531761024	0.0005635297611669			8	0.0045082380893357
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	global_slope	within_stratum	EURanchor	4308	3601	-0.0239967688637246	0.0145661062249035	0.099544079124717			8	0.796352632997736
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	global_slope	within_stratum	EURanchor	4308	3601	-0.0133789102169427	0.0145618314711405	0.358271834468626			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	global_slope	within_stratum	EURlike	5665	4676	-0.031521544133644	0.0127630528769294	0.0135516036674526			8	0.108412829339621
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	global_slope	within_stratum	EURlike	5665	4676	-0.0329811738786526	0.0128452880286931	0.0102682272680958			8	0.0821458181447667
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	global_slope	within_stratum	EURlike	5665	4676	-0.0361157036642243	0.0130224586819292	0.0055675248896381			8	0.0445401991171054
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	global_slope	within_stratum	EURlike	5665	4676	-0.0380194326926185	0.0130995249085256	0.0037187342770231			8	0.0297498742161852
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	global_slope	within_stratum	EURlike	5665	4676	-0.0396477856144526	0.0132655499919805	0.0028136946152217			8	0.0225095569217736
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	global_slope	within_stratum	EURlike	5665	4676	-0.0400772068204863	0.0132683734109731	0.0025354582911396			8	0.0202836663291175
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	global_slope	within_stratum	EURlike	5665	4676	-0.0203642669132079	0.0127569922977425	0.110475348628148			8	0.883802789025184
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	global_slope	within_stratum	EURlike	5665	4676	-0.0102298817981652	0.012716019044081	0.421150609865125			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	global_slope	within_stratum	cluster1	1623	1397	-0.0166962008748875	0.0278037336865591	0.548258868414435			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	global_slope	within_stratum	cluster1	1623	1397	0.006944634658912	0.0311160542924632	0.823420840874855			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	global_slope	within_stratum	cluster1	1623	1397	0.0170287599657556	0.0303115698018816	0.574340559972316			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	global_slope	within_stratum	cluster1	1623	1397	0.0071765646239814	0.0304394055638561	0.813645964497031			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	global_slope	within_stratum	cluster1	1623	1397	0.0061994155941134	0.0294679774995151	0.833400382609065			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	global_slope	within_stratum	cluster1	1623	1397	0.0088490053434364	0.0293254616102905	0.762881977783707			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	global_slope	within_stratum	cluster1	1623	1397	0.0067263429059154	0.0245271496911906	0.78393656103014			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	global_slope	within_stratum	cluster1	1623	1397	-0.0182340588709322	0.025557450222292	0.475671496675481			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	global_slope	within_stratum	cluster2	928	824	-0.0404226730650577	0.032089736629049	0.208126825509163			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	global_slope	within_stratum	cluster2	928	824	-0.0700637706045074	0.033431360034917	0.0363975611851054			8	0.291180489480843
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	global_slope	within_stratum	cluster2	928	824	-0.075986910853983	0.0356835424882589	0.0335087288758545			8	0.268069831006836
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	global_slope	within_stratum	cluster2	928	824	-0.080095980462287	0.0366301764602828	0.0290510701104343			8	0.232408560883474
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	global_slope	within_stratum	cluster2	928	824	-0.055429168688043	0.0404905402785904	0.171386216814425			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	global_slope	within_stratum	cluster2	928	824	-0.0488831169895189	0.040670650562019	0.229731777859226			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	global_slope	within_stratum	cluster2	928	824	0.010665523371086	0.0317717936230355	0.737184827560672			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	global_slope	within_stratum	cluster2	928	824	0.0222257376273165	0.0320362794220784	0.488009390303278			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	global_slope	within_stratum	cluster3	380	329	0.0530775962680267	0.0520578718246514	0.30859799322475			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	global_slope	within_stratum	cluster3	380	329	0.0187467094020262	0.0734170320530981	0.798603986287657			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	global_slope	within_stratum	cluster3	380	329	0.0431870349441147	0.101458723578747	0.670615084289133			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	global_slope	within_stratum	cluster3	380	329	0.0671266784982279	0.110304604668053	0.543204792986272			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	global_slope	within_stratum	cluster3	380	329	-0.0266533812602738	0.113789409529639	0.814936526839002			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	global_slope	within_stratum	cluster3	380	329	-0.0353606995500046	0.112445016009548	0.753345179918453			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	global_slope	within_stratum	cluster3	380	329	0.0183546760513838	0.0506815490576481	0.717443927985839			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	global_slope	within_stratum	cluster3	380	329	-0.110464618737724	0.0510323088093828	0.0310748485271868			8	0.248598788217494
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.0994833008740077	6.26321604016266	3.0	8	0.795866406992061
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.139138430501008	5.49165771796106	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.14098483115116	5.46108417648793	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.233124446381099	4.27638761489288	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.541038612861206	2.15413568719669	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.477024826791449	2.49042035995444	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.283031204704936	3.80735995255964	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC1	heterogeneity_PRSxStratum	all	8596	7198			0.692644773502928	1.45521414052928	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0293531536487028	0.0109766965709129	0.0075073469316341			8	0.0600587754530736
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0324351362727318	0.0111428444458299	0.0036144288895325			8	0.0289154311162603
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0254579387848069	0.0112162526056416	0.023250269678431			8	0.186002157427448
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC1	pooled_stratumFE	all	8596	7198	-0.029507116400328	0.0112635783129048	0.0088176331293411			8	0.0705410650347292
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0312262731106102	0.0113231599508719	0.0058337101443815			8	0.0466696811550525
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0314040927522216	0.0113218284238562	0.0055541634434112			8	0.0444333075472899
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0255919683954263	0.0108220114388338	0.0180629030033812			8	0.144503224027049
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC1	pooled_stratumFE	all	8596	7198	-0.0191708832539784	0.0108705490490377	0.0778432036704183			8	0.622745629363346
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0425305271041497	0.0152637817390665	0.0053558405327164			8	0.0428467242617318
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0511476100495461	0.0152753291740382	0.0008205757641621			8	0.0065646061132971
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0479972212154773	0.0153237796082292	0.0017478538137811			8	0.0139828305102492
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0543438165601216	0.0153557628449853	0.0004063540025282			8	0.0032508320202258
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0597280730607062	0.0154341387854667	0.0001106945575587			8	0.0008855564604697
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0597853739270953	0.0154345029465894	0.0001090689781345			8	0.0008725518250763
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0367711558872807	0.0152476340874446	0.015928022360191			8	0.127424178881528
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC1	within_stratum	EURanchor	4308	3601	-0.0249930098362926	0.0152489341434012	0.10129226024566			8	0.810338081965281
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC1	within_stratum	EURlike	5665	4676	-0.0401556874296715	0.0133541919602733	0.0026511079671752			8	0.0212088637374019
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC1	within_stratum	EURlike	5665	4676	-0.0430785099863309	0.0134383426251092	0.0013556808643416			8	0.0108454469147329
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC1	within_stratum	EURlike	5665	4676	-0.0360417050920565	0.0136305530355861	0.008213062591544			8	0.0657045007323523
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC1	within_stratum	EURlike	5665	4676	-0.0420594196467143	0.0137097865109549	0.0021670546438215			8	0.017336437150572
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC1	within_stratum	EURlike	5665	4676	-0.0451763492353545	0.0138766513507683	0.0011388777579656			8	0.0091110220637253
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC1	within_stratum	EURlike	5665	4676	-0.0456845814323124	0.0138794169466275	0.0010030396082233			8	0.0080243168657868
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC1	within_stratum	EURlike	5665	4676	-0.0389634733101977	0.0133479139472444	0.0035255964509178			8	0.0282047716073431
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC1	within_stratum	EURlike	5665	4676	-0.0270957800414737	0.0133106484094892	0.0418353441440012			8	0.33468275315201
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC1	within_stratum	cluster1	1623	1397	-0.0129724398370837	0.0290174765776961	0.654896582366723			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC1	within_stratum	cluster1	1623	1397	0.007648789313845	0.0324737589675568	0.813822489631896			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC1	within_stratum	cluster1	1623	1397	0.0185433315356433	0.0316339759607935	0.557837912309085			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC1	within_stratum	cluster1	1623	1397	0.0129402883230829	0.0317674503315408	0.68381181193735			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC1	within_stratum	cluster1	1623	1397	-0.0052351580678954	0.0307522480851319	0.86484636103382			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC1	within_stratum	cluster1	1623	1397	-0.002497865974532	0.0306039864473998	0.934960264616478			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC1	within_stratum	cluster1	1623	1397	0.0063991576258727	0.0255985024440881	0.802634918440578			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC1	within_stratum	cluster1	1623	1397	0.006002636504938	0.0266789982194148	0.822012674381781			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC1	within_stratum	cluster2	928	824	-0.0643076528714172	0.033160388940569	0.0527733232628384			8	0.422186586102707
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC1	within_stratum	cluster2	928	824	-0.0941312456553121	0.0345220989547092	0.0065196897892579			8	0.0521575183140634
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC1	within_stratum	cluster2	928	824	-0.104289249247328	0.03675939335232	0.0046535283210281			8	0.037228226568225
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC1	within_stratum	cluster2	928	824	-0.0941862854386303	0.0377651249804422	0.0128069237495643			8	0.102455389996515
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC1	within_stratum	cluster2	928	824	-0.0720040136411554	0.0417557179219957	0.0849717980976844			8	0.679774384781475
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC1	within_stratum	cluster2	928	824	-0.0699198891720867	0.0419477395732448	0.0958901542426396			8	0.767121233941117
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC1	within_stratum	cluster2	928	824	-0.033450862482338	0.0328534913995993	0.308860486465451			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC1	within_stratum	cluster2	928	824	-0.0128829366294432	0.0332223746890008	0.698269934795904			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC1	within_stratum	cluster3	380	329	0.0797283450334659	0.0533882285630277	0.136202157044887			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC1	within_stratum	cluster3	380	329	0.0579944192439796	0.0755623568893369	0.443287247189225			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC1	within_stratum	cluster3	380	329	0.129177098417687	0.104423197620841	0.216884333880201			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC1	within_stratum	cluster3	380	329	0.147712356380907	0.113455837044951	0.193769024487024			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC1	within_stratum	cluster3	380	329	0.052333397208527	0.117152641365545	0.655350932353343			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC1	within_stratum	cluster3	380	329	0.0166631554387626	0.115748198042712	0.885611681749188			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC1	within_stratum	cluster3	380	329	0.02427958483892	0.0519804603011189	0.640715124608358			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC1	within_stratum	cluster3	380	329	-0.0397404221208757	0.0528373844111807	0.452463187109754			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.196873794774359	4.67894116044045	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.368218848633663	3.1558217910133	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.240881576223417	4.19780661661935	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.13487990931756	5.56366564354539	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.268743134123355	3.93342691169528	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.274325951816632	3.88346434365303	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.301445530934994	3.65306831520138	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC2	heterogeneity_PRSxStratum	all	8596	7198			0.52794819913307	2.22036525220392	3.0	8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC2	pooled_stratumFE	all	8596	7198	0.0030671600371133	0.0111351674616531	0.782979020785685			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC2	pooled_stratumFE	all	8596	7198	0.0104431794369033	0.0113059572822747	0.355676233199282			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC2	pooled_stratumFE	all	8596	7198	0.0089658865741927	0.0113795912488864	0.430783267861279			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC2	pooled_stratumFE	all	8596	7198	0.0132798900582879	0.0114282663886773	0.245261312027991			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0176827875107424	0.0114893314747099	0.123828878652846			8	0.990631029222765
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC2	pooled_stratumFE	all	8596	7198	0.0185038000769115	0.0114877982622847	0.107276952310659			8	0.85821561848527
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC2	pooled_stratumFE	all	8596	7198	0.0058006259712331	0.0109755151350637	0.597162495196361			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC2	pooled_stratumFE	all	8596	7198	0.0009447297140056	0.0110216461012968	0.931694388881049			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC2	within_stratum	EURanchor	4308	3601	0.0166677078447669	0.0155837318252569	0.284881843047053			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC2	within_stratum	EURanchor	4308	3601	0.0266480656452655	0.0156050049011439	0.0877760759617156			8	0.702208607693725
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC2	within_stratum	EURanchor	4308	3601	0.0314965097763619	0.0156480870339259	0.0442016463831618			8	0.353613171065295
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0403933280861038	0.015679654930289	0.0100255762256746			8	0.0802046098053969
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC2	within_stratum	EURanchor	4308	3601	0.0444797236415248	0.0157685533456087	0.0048141802658295			8	0.0385134421266362
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1	slope_PC2	within_stratum	EURanchor	4308	3601	0.0452005244672362	0.0157687146926774	0.0041724504887872			8	0.0333796039102982
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	1e-5	slope_PC2	within_stratum	EURanchor	4308	3601	0.0156599120074017	0.0155564848636048	0.314163184181076			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	5e-8	slope_PC2	within_stratum	EURanchor	4308	3601	0.002200163923268	0.0155515824945698	0.8875014584956			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p001	slope_PC2	within_stratum	EURlike	5665	4676	0.0152640057275226	0.0135648266492829	0.260528044308164			8	1.0
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p01	slope_PC2	within_stratum	EURlike	5665	4676	0.0227224353270007	0.0136510984849061	0.0960687294194021			8	0.768549835355217
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p05	slope_PC2	within_stratum	EURlike	5665	4676	0.0246899819563433	0.0138405066829771	0.0744979038300624			8	0.595983230640499
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p1	slope_PC2	within_stratum	EURlike	5665	4676	0.032950869256969	0.0139204204883104	0.017964080139133			8	0.143712641113064
CT	SCZ25_MATCHED	matched	SCZ25MATCHED	0p5	slope_PC2	within_stratum	EURlike	5665	4676	0.0362771272398266	0.0140924680272127	0.0100735397030734			8	0.0805883176245876
