outcome	map	label	d	t	p	n_case	n_ctrl
internal	absolute	lh_RI	-0.016718	-0.51305	0.60794	1200	4974
internal	absolute	lh_RSC	0.035393	1.0861	0.27747	1200	4974
internal	absolute	lh_SCEF	-0.039984	-1.227	0.21987	1200	4974
internal	absolute	lh_SFL	-0.016905	-0.51878	0.60394	1200	4974
internal	absolute	lh_STGa	0.061712	1.8938	0.058298	1200	4974
internal	absolute	lh_STSda	0.035956	1.1034	0.26989	1200	4974
internal	absolute	lh_STSdp	0.016602	0.50949	0.61043	1200	4974
internal	absolute	lh_STSva	0.0012507	0.038381	0.96939	1200	4974
internal	absolute	lh_STSvp	-0.023459	-0.7199	0.47162	1200	4974
internal	absolute	lh_STV	0.025354	0.77805	0.43657	1200	4974
internal	absolute	lh_TA2	0.06395	1.9625	0.049753	1200	4974
internal	absolute	lh_TE1a	0.011614	0.3564	0.72155	1200	4974
internal	absolute	lh_TE1m	0.031267	0.95953	0.33733	1200	4974
internal	absolute	lh_TE1p	-0.044977	-1.3802	0.16756	1200	4974
internal	absolute	lh_TE2a	0.019994	0.61358	0.53952	1200	4974
internal	absolute	lh_TE2p	0.01367	0.4195	0.67486	1200	4974
internal	absolute	lh_TF	0.050869	1.5611	0.11856	1200	4974
internal	absolute	lh_TGd	0.060457	1.8553	0.063605	1200	4974
internal	absolute	lh_TGv	-0.0060225	-0.18482	0.85338	1200	4974
internal	absolute	lh_TPOJ1	0.013558	0.41606	0.67738	1200	4974
internal	absolute	lh_TPOJ2	0.06931	2.127	0.033463	1200	4974
internal	absolute	lh_TPOJ3	0.00096508	0.029616	0.97637	1200	4974
internal	absolute	lh_V1	0.054487	1.6721	0.094562	1200	4974
internal	absolute	lh_V2	0.023713	0.72771	0.46682	1200	4974
internal	absolute	lh_V3	0.026561	0.81508	0.41506	1200	4974
internal	absolute	lh_V3A	0.018952	0.5816	0.56086	1200	4974
internal	absolute	lh_V3B	0.002182	0.066961	0.94662	1200	4974
internal	absolute	lh_V3CD	0.029581	0.90776	0.36404	1200	4974
internal	absolute	lh_V4	0.024582	0.75436	0.45066	1200	4974
internal	absolute	lh_V4t	0.060897	1.8688	0.061699	1200	4974
internal	absolute	lh_V6	0.079828	2.4497	0.014323	1200	4974
internal	absolute	lh_V6A	0.043878	1.3465	0.17818	1200	4974
internal	absolute	lh_V7	0.04594	1.4098	0.15865	1200	4974
internal	absolute	lh_V8	-0.013006	-0.39913	0.68981	1200	4974
internal	absolute	lh_VIP	-0.00453	-0.13901	0.88944	1200	4974
internal	absolute	lh_VMV1	0.070584	2.166	0.030346	1200	4974
internal	absolute	lh_VMV2	0.003731	0.1145	0.90885	1200	4974
internal	absolute	lh_VMV3	0.042925	1.3173	0.1878	1200	4974
internal	absolute	lh_VVC	0.12395	3.8038	0.00014386	1200	4974
internal	absolute	lh_a10p	-0.0078658	-0.24138	0.80927	1200	4974
internal	absolute	lh_a24	-0.00032819	-0.010071	0.99196	1200	4974
internal	absolute	lh_a24pr	0.019208	0.58946	0.55558	1200	4974
internal	absolute	lh_a32pr	0.030651	0.94061	0.34694	1200	4974
internal	absolute	lh_a47r	-0.016655	-0.51111	0.60929	1200	4974
internal	absolute	lh_a9-46v	-0.053869	-1.6531	0.098361	1200	4974
internal	absolute	lh_d23ab	-0.00024813	-0.0076144	0.99392	1200	4974
internal	absolute	lh_d32	0.010334	0.31714	0.75115	1200	4974
internal	absolute	lh_i6-8	0.055435	1.7012	0.088962	1200	4974
internal	absolute	lh_p10p	-0.029484	-0.90479	0.36561	1200	4974
internal	absolute	lh_p24	0.0098908	0.30353	0.7615	1200	4974
internal	absolute	lh_p24pr	0.075352	2.3124	0.02079	1200	4974
internal	absolute	lh_p32	-0.058739	-1.8026	0.071504	1200	4974
internal	absolute	lh_p32pr	-0.0032825	-0.10073	0.91977	1200	4974
internal	absolute	lh_p47r	-0.0020232	-0.062089	0.95049	1200	4974
internal	absolute	lh_p9-46v	-0.010435	-0.32022	0.74882	1200	4974
internal	absolute	lh_pOFC	-0.065078	-1.9971	0.045861	1200	4974
internal	absolute	lh_s32	0.017871	0.54843	0.58342	1200	4974
internal	absolute	lh_s6-8	0.038804	1.1908	0.23377	1200	4974
internal	absolute	lh_v23ab	0.041263	1.2663	0.20547	1200	4974
internal	relative	lh_1	0.044529	1.3664	0.17187	1200	4974
internal	relative	lh_10d	-0.051087	-1.5676	0.11702	1200	4974
internal	relative	lh_10pp	-0.028508	-0.87477	0.38173	1200	4974
internal	relative	lh_10r	0.0045003	0.13809	0.89017	1200	4974
internal	relative	lh_10v	-0.0097781	-0.30004	0.76416	1200	4974
internal	relative	lh_11l	-0.081821	-2.5107	0.012075	1200	4974
internal	relative	lh_13l	-0.014413	-0.44226	0.65832	1200	4974
internal	relative	lh_2	0.024724	0.75866	0.44809	1200	4974
internal	relative	lh_23c	-0.011319	-0.34734	0.72835	1200	4974
internal	relative	lh_23d	0.018245	0.55985	0.5756	1200	4974
internal	relative	lh_24dd	0.072306	2.2187	0.026543	1200	4974
internal	relative	lh_24dv	0.047642	1.4619	0.14382	1200	4974
internal	relative	lh_25	-0.045052	-1.3824	0.16689	1200	4974
internal	relative	lh_31a	-0.047123	-1.446	0.14823	1200	4974
internal	relative	lh_31pd	-0.048923	-1.5012	0.13336	1200	4974
internal	relative	lh_31pv	-0.0067	-0.20559	0.83712	1200	4974
internal	relative	lh_33pr	0.014247	0.43718	0.662	1200	4974
internal	relative	lh_3a	-0.015171	-0.46553	0.64157	1200	4974
internal	relative	lh_3b	0.020161	0.61864	0.53618	1200	4974
internal	relative	lh_4	0.053773	1.65	0.098984	1200	4974
internal	relative	lh_43	0.0012331	0.037838	0.96982	1200	4974
internal	relative	lh_44	-0.010277	-0.31534	0.75251	1200	4974
internal	relative	lh_45	0.043963	1.349	0.17738	1200	4974
internal	relative	lh_46	-0.030927	-0.94899	0.34266	1200	4974
internal	relative	lh_47l	0.0068671	0.21072	0.83311	1200	4974
internal	relative	lh_47m	-0.048827	-1.4983	0.13411	1200	4974
internal	relative	lh_47s	-0.00061134	-0.018759	0.98503	1200	4974
internal	relative	lh_52	0.013871	0.42565	0.67038	1200	4974
internal	relative	lh_55b	0.036227	1.1116	0.26634	1200	4974
internal	relative	lh_5L	0.01193	0.36608	0.71432	1200	4974
internal	relative	lh_5m	0.1033	3.1699	0.0015322	1200	4974
internal	relative	lh_5mv	0.055508	1.7033	0.088568	1200	4974
internal	relative	lh_6a	0.0087712	0.26915	0.78783	1200	4974
internal	relative	lh_6d	-0.017745	-0.54452	0.5861	1200	4974
internal	relative	lh_6ma	-0.033616	-1.0315	0.30234	1200	4974
internal	relative	lh_6mp	0.009673	0.29682	0.76662	1200	4974
internal	relative	lh_6r	0.027317	0.83822	0.40194	1200	4974
internal	relative	lh_6v	0.0002984	0.0091564	0.99269	1200	4974
internal	relative	lh_7AL	0.025928	0.7956	0.4263	1200	4974
internal	relative	lh_7Am	-0.047405	-1.4546	0.14582	1200	4974
internal	relative	lh_7PC	-0.047956	-1.4715	0.1412	1200	4974
internal	relative	lh_7PL	-0.024398	-0.74865	0.4541	1200	4974
internal	relative	lh_7Pm	-0.0069099	-0.21203	0.83209	1200	4974
internal	relative	lh_7m	0.04367	1.34	0.18029	1200	4974
internal	relative	lh_8Ad	-0.040944	-1.2564	0.20903	1200	4974
internal	relative	lh_8Av	-0.039138	-1.2009	0.22982	1200	4974
internal	relative	lh_8BL	0.019398	0.59522	0.55172	1200	4974
internal	relative	lh_8BM	0.0096274	0.29542	0.76768	1200	4974
internal	relative	lh_8C	0.017379	0.53329	0.59385	1200	4974
internal	relative	lh_9-46d	-0.092073	-2.8253	0.0047393	1200	4974
internal	relative	lh_9a	-0.107	-3.2832	0.0010319	1200	4974
internal	relative	lh_9m	-0.0094754	-0.29076	0.77125	1200	4974
internal	relative	lh_9p	-0.076388	-2.344	0.019112	1200	4974
internal	relative	lh_A1	0.042863	1.3153	0.18847	1200	4974
internal	relative	lh_A4	-0.0042823	-0.1314	0.89546	1200	4974
internal	relative	lh_A5	0.041254	1.2659	0.2056	1200	4974
internal	relative	lh_AAIC	-0.03924	-1.2041	0.2286	1200	4974
internal	relative	lh_AIP	-0.060114	-1.8446	0.065141	1200	4974
internal	relative	lh_AVI	-0.0019116	-0.058657	0.95323	1200	4974
internal	relative	lh_DVT	0.035916	1.1021	0.27047	1200	4974
internal	relative	lh_EC	-0.032907	-1.0098	0.31265	1200	4974
internal	relative	lh_FEF	0.047096	1.4451	0.14847	1200	4974
internal	relative	lh_FFC	0.05506	1.6895	0.091169	1200	4974
internal	relative	lh_FOP1	0.025146	0.77162	0.44037	1200	4974
internal	relative	lh_FOP2	0.0093799	0.28782	0.77349	1200	4974
internal	relative	lh_FOP3	0.0067885	0.20831	0.835	1200	4974
internal	relative	lh_FOP4	0.026096	0.80076	0.4233	1200	4974
internal	relative	lh_FOP5	0.032312	0.9915	0.32148	1200	4974
internal	relative	lh_FST	0.025612	0.78592	0.43195	1200	4974
internal	relative	lh_IFJa	-0.039921	-1.225	0.22063	1200	4974
internal	relative	lh_IFJp	-0.058343	-1.7903	0.07346	1200	4974
internal	relative	lh_IFSa	-0.038016	-1.1665	0.24345	1200	4974
internal	relative	lh_IFSp	-0.011114	-0.34104	0.73309	1200	4974
internal	relative	lh_IP0	-0.020902	-0.64138	0.5213	1200	4974
internal	relative	lh_IP1	-0.016387	-0.50283	0.6151	1200	4974
internal	relative	lh_IP2	-0.025208	-0.77352	0.43925	1200	4974
internal	relative	lh_IPS1	-0.013477	-0.41354	0.67923	1200	4974
internal	relative	lh_Ig	-0.0023357	-0.071672	0.94287	1200	4974
internal	relative	lh_LBelt	-0.029349	-0.90057	0.36785	1200	4974
internal	relative	lh_LIPd	0.0274	0.84076	0.40052	1200	4974
internal	relative	lh_LIPv	-0.025934	-0.79578	0.42619	1200	4974
internal	relative	lh_LO1	-0.032137	-0.98614	0.32411	1200	4974
internal	relative	lh_LO2	-0.0023681	-0.072664	0.94208	1200	4974
internal	relative	lh_LO3	-0.0084604	-0.25961	0.79517	1200	4974
internal	relative	lh_MBelt	0.01074	0.32955	0.74175	1200	4974
internal	relative	lh_MI	0.047285	1.451	0.14684	1200	4974
internal	relative	lh_MIP	-0.091664	-2.8127	0.0049277	1200	4974
internal	relative	lh_MST	0.032532	0.99825	0.3182	1200	4974
internal	relative	lh_MT	0.058883	1.8068	0.070838	1200	4974
internal	relative	lh_OFC	-0.072095	-2.2123	0.026985	1200	4974
internal	relative	lh_OP1	-0.014526	-0.44572	0.65581	1200	4974
internal	relative	lh_OP2-3	-0.010095	-0.30976	0.75675	1200	4974
internal	relative	lh_OP4	0.0064536	0.19803	0.84303	1200	4974
internal	relative	lh_PBelt	0.0090918	0.27898	0.78027	1200	4974
internal	relative	lh_PCV	-0.018446	-0.56602	0.5714	1200	4974
internal	relative	lh_PEF	-0.010532	-0.32316	0.74658	1200	4974
internal	relative	lh_PF	0.0076057	0.23338	0.81547	1200	4974
internal	relative	lh_PFcm	0.038899	1.1936	0.23267	1200	4974
internal	relative	lh_PFm	0.0061216	0.18784	0.85101	1200	4974
internal	relative	lh_PFop	0.017351	0.53241	0.59446	1200	4974
internal	relative	lh_PFt	-0.0004289	-0.013161	0.9895	1200	4974
internal	relative	lh_PGi	-0.035381	-1.0857	0.27767	1200	4974
internal	relative	lh_PGp	-0.011826	-0.36289	0.7167	1200	4974
internal	relative	lh_PGs	-0.053431	-1.6395	0.10115	1200	4974
internal	relative	lh_PH	0.10192	3.1274	0.0017719	1200	4974
internal	relative	lh_PHA1	0.010874	0.33369	0.73863	1200	4974
internal	relative	lh_PHA2	0.033277	1.0211	0.30724	1200	4974
internal	relative	lh_PHA3	0.028569	0.87665	0.38071	1200	4974
internal	relative	lh_PHT	-0.053283	-1.635	0.1021	1200	4974
internal	relative	lh_PI	0.041782	1.2821	0.19986	1200	4974
internal	relative	lh_PIT	-0.024636	-0.75595	0.44971	1200	4974
internal	relative	lh_POS1	-0.0013064	-0.040089	0.96802	1200	4974
internal	relative	lh_POS2	0.031454	0.96517	0.3345	1200	4974
internal	relative	lh_PSL	0.003161	0.096996	0.92273	1200	4974
internal	relative	lh_PeEc	0.022945	0.70406	0.48142	1200	4974
internal	relative	lh_Pir	-0.049476	-1.5182	0.12902	1200	4974
internal	relative	lh_PoI1	0.045394	1.3929	0.1637	1200	4974
internal	relative	lh_PoI2	0.011872	0.36428	0.71566	1200	4974
internal	relative	lh_PreS	-0.012377	-0.37979	0.70412	1200	4974
internal	relative	lh_ProS	0.026001	0.79784	0.42499	1200	4974
internal	relative	lh_RI	-0.034713	-1.0652	0.28684	1200	4974
internal	relative	lh_RSC	0.030827	0.94593	0.34422	1200	4974
internal	relative	lh_SCEF	-0.062657	-1.9226	0.054572	1200	4974
internal	relative	lh_SFL	-0.030792	-0.94486	0.34477	1200	4974
internal	relative	lh_STGa	0.053627	1.6455	0.099908	1200	4974
internal	relative	lh_STSda	0.023359	0.71679	0.47353	1200	4974
internal	relative	lh_STSdp	0.00013449	0.0041267	0.99671	1200	4974
internal	relative	lh_STSva	-0.013473	-0.41342	0.67931	1200	4974
internal	relative	lh_STSvp	-0.04367	-1.34	0.18028	1200	4974
internal	relative	lh_STV	0.011634	0.35699	0.72112	1200	4974
internal	relative	lh_TA2	0.056615	1.7372	0.082396	1200	4974
internal	relative	lh_TE1a	-0.0020467	-0.062803	0.94993	1200	4974
internal	relative	lh_TE1m	0.020412	0.62635	0.53111	1200	4974
internal	relative	lh_TE1p	-0.066158	-2.0301	0.042392	1200	4974
internal	relative	lh_TE2a	0.0052182	0.16012	0.87279	1200	4974
internal	relative	lh_TE2p	0.00046039	0.014127	0.98873	1200	4974
internal	relative	lh_TF	0.041856	1.2844	0.19906	1200	4974
internal	relative	lh_TGd	0.052597	1.6139	0.10659	1200	4974
internal	relative	lh_TGv	-0.018792	-0.57665	0.5642	1200	4974
internal	relative	lh_TPOJ1	-0.0054555	-0.1674	0.86706	1200	4974
internal	relative	lh_TPOJ2	0.061559	1.8889	0.058946	1200	4974
internal	relative	lh_TPOJ3	-0.017206	-0.52798	0.59754	1200	4974
internal	relative	lh_V1	0.047433	1.4555	0.14558	1200	4974
internal	relative	lh_V2	0.00904	0.27739	0.78149	1200	4974
internal	relative	lh_V3	0.013022	0.39959	0.68947	1200	4974
internal	relative	lh_V3A	0.0024257	0.074432	0.94067	1200	4974
internal	relative	lh_V3B	-0.013252	-0.40665	0.68428	1200	4974
internal	relative	lh_V3CD	0.016858	0.51729	0.60497	1200	4974
internal	relative	lh_V4	0.006972	0.21394	0.8306	1200	4974
internal	relative	lh_V4t	0.05209	1.5984	0.11	1200	4974
internal	relative	lh_V6	0.073593	2.2582	0.023968	1200	4974
internal	relative	lh_V6A	0.033634	1.0321	0.30208	1200	4974
internal	relative	lh_V7	0.034811	1.0682	0.28548	1200	4974
internal	relative	lh_V8	-0.030698	-0.94197	0.34624	1200	4974
internal	relative	lh_VIP	-0.020626	-0.63293	0.52681	1200	4974
internal	relative	lh_VMV1	0.063894	1.9606	0.04997	1200	4974
internal	relative	lh_VMV2	-0.0079726	-0.24464	0.80674	1200	4974
internal	relative	lh_VMV3	0.032736	1.0045	0.31517	1200	4974
internal	relative	lh_VVC	0.12022	3.6891	0.00022701	1200	4974
internal	relative	lh_a10p	-0.021744	-0.66723	0.50465	1200	4974
internal	relative	lh_a24	-0.010251	-0.31455	0.75311	1200	4974
internal	relative	lh_a24pr	0.0090926	0.27901	0.78025	1200	4974
internal	relative	lh_a32pr	0.019363	0.59414	0.55244	1200	4974
internal	relative	lh_a47r	-0.038353	-1.1769	0.23929	1200	4974
internal	relative	lh_a9-46v	-0.079338	-2.4345	0.014941	1200	4974
internal	relative	lh_d23ab	-0.013071	-0.40108	0.68837	1200	4974
internal	relative	lh_d32	-0.0045635	-0.14003	0.88864	1200	4974
internal	relative	lh_i6-8	0.045973	1.4107	0.15839	1200	4974
internal	relative	lh_p10p	-0.047716	-1.4642	0.1432	1200	4974
internal	relative	lh_p24	0.0010345	0.031743	0.97468	1200	4974
internal	relative	lh_p24pr	0.068349	2.0973	0.036007	1200	4974
internal	relative	lh_p32	-0.07627	-2.3404	0.019297	1200	4974
internal	relative	lh_p32pr	-0.019772	-0.60671	0.54406	1200	4974
internal	relative	lh_p47r	-0.017604	-0.54019	0.58908	1200	4974
internal	relative	lh_p9-46v	-0.031701	-0.97276	0.33071	1200	4974
internal	relative	lh_pOFC	-0.07071	-2.1698	0.030063	1200	4974
internal	relative	lh_s32	0.0098007	0.30074	0.76363	1200	4974
internal	relative	lh_s6-8	0.02831	0.86871	0.38504	1200	4974
internal	relative	lh_v23ab	0.031742	0.97402	0.33008	1200	4974
rulebreak	absolute	lh_1	0.00023312	0.0041191	0.99671	329	7320
rulebreak	absolute	lh_10d	0.12247	2.164	0.030496	329	7320
rulebreak	absolute	lh_10pp	0.020063	0.35451	0.72297	329	7320
rulebreak	absolute	lh_10r	0.043681	0.77184	0.44023	329	7320
rulebreak	absolute	lh_10v	0.060719	1.0729	0.28335	329	7320
rulebreak	absolute	lh_11l	0.028846	0.5097	0.61028	329	7320
rulebreak	absolute	lh_13l	0.1269	2.2423	0.02497	329	7320
rulebreak	absolute	lh_2	0.0027432	0.048472	0.96134	329	7320
rulebreak	absolute	lh_23c	-0.066976	-1.1835	0.23666	329	7320
rulebreak	absolute	lh_23d	0.078755	1.3916	0.16409	329	7320
rulebreak	absolute	lh_24dd	0.13879	2.4524	0.014214	329	7320
rulebreak	absolute	lh_24dv	0.080449	1.4215	0.15521	329	7320
rulebreak	absolute	lh_25	-0.090503	-1.5992	0.10982	329	7320
rulebreak	absolute	lh_31a	-0.019322	-0.34141	0.7328	329	7320
rulebreak	absolute	lh_31pd	0.032792	0.57943	0.56232	329	7320
rulebreak	absolute	lh_31pv	-0.040305	-0.71218	0.47638	329	7320
rulebreak	absolute	lh_33pr	0.018478	0.32651	0.74405	329	7320
rulebreak	absolute	lh_3a	-0.016282	-0.28771	0.77358	329	7320
rulebreak	absolute	lh_3b	-0.053104	-0.93834	0.3481	329	7320
rulebreak	absolute	lh_4	0.13816	2.4413	0.014655	329	7320
rulebreak	absolute	lh_43	0.0010775	0.01904	0.98481	329	7320
rulebreak	absolute	lh_44	0.043474	0.76818	0.4424	329	7320
rulebreak	absolute	lh_45	0.13507	2.3866	0.017029	329	7320
rulebreak	absolute	lh_46	0.030852	0.54515	0.58567	329	7320
rulebreak	absolute	lh_47l	0.047337	0.83645	0.40293	329	7320
rulebreak	absolute	lh_47m	0.033122	0.58526	0.55839	329	7320
rulebreak	absolute	lh_47s	-0.075148	-1.3279	0.18427	329	7320
rulebreak	absolute	lh_52	0.13101	2.315	0.020639	329	7320
rulebreak	absolute	lh_55b	0.084178	1.4874	0.13695	329	7320
rulebreak	absolute	lh_5L	-0.063301	-1.1185	0.26338	329	7320
rulebreak	absolute	lh_5m	-0.0050439	-0.089126	0.92898	329	7320
rulebreak	absolute	lh_5mv	0.12324	2.1777	0.029461	329	7320
rulebreak	absolute	lh_6a	-0.00098365	-0.017381	0.98613	329	7320
rulebreak	absolute	lh_6d	-0.032886	-0.5811	0.56119	329	7320
rulebreak	absolute	lh_6ma	-0.091192	-1.6114	0.10714	329	7320
rulebreak	absolute	lh_6mp	0.029154	0.51515	0.60646	329	7320
rulebreak	absolute	lh_6r	0.058395	1.0318	0.30218	329	7320
rulebreak	absolute	lh_6v	0.08863	1.5661	0.11737	329	7320
rulebreak	absolute	lh_7AL	-0.066119	-1.1683	0.24272	329	7320
rulebreak	absolute	lh_7Am	-0.0047502	-0.083936	0.93311	329	7320
rulebreak	absolute	lh_7PC	-0.053234	-0.94065	0.34692	329	7320
rulebreak	absolute	lh_7PL	0.10763	1.9019	0.057228	329	7320
rulebreak	absolute	lh_7Pm	0.11712	2.0695	0.038537	329	7320
rulebreak	absolute	lh_7m	0.12279	2.1697	0.030057	329	7320
rulebreak	absolute	lh_8Ad	-0.007522	-0.13291	0.89427	329	7320
rulebreak	absolute	lh_8Av	0.056127	0.99176	0.32135	329	7320
rulebreak	absolute	lh_8BL	0.02164	0.38237	0.7022	329	7320
rulebreak	absolute	lh_8BM	0.089069	1.5738	0.11557	329	7320
rulebreak	absolute	lh_8C	0.041977	0.74174	0.45827	329	7320
rulebreak	absolute	lh_9-46d	0.036028	0.63661	0.5244	329	7320
rulebreak	absolute	lh_9a	0.036753	0.64943	0.51608	329	7320
rulebreak	absolute	lh_9m	0.054445	0.96205	0.33606	329	7320
rulebreak	absolute	lh_9p	0.027251	0.48153	0.63016	329	7320
rulebreak	absolute	lh_A1	0.085173	1.505	0.13237	329	7320
rulebreak	absolute	lh_A4	0.076492	1.3516	0.17654	329	7320
rulebreak	absolute	lh_A5	0.073048	1.2907	0.19683	329	7320
rulebreak	absolute	lh_AAIC	-0.14533	-2.5679	0.010251	329	7320
rulebreak	absolute	lh_AIP	0.047228	0.83451	0.40402	329	7320
rulebreak	absolute	lh_AVI	0.024883	0.43968	0.66018	329	7320
rulebreak	absolute	lh_DVT	0.079887	1.4116	0.15811	329	7320
rulebreak	absolute	lh_EC	0.0002318	0.0040958	0.99673	329	7320
rulebreak	absolute	lh_FEF	0.027622	0.48807	0.62551	329	7320
rulebreak	absolute	lh_FFC	0.12095	2.1372	0.032617	329	7320
rulebreak	absolute	lh_FOP1	-0.0036584	-0.064644	0.94846	329	7320
rulebreak	absolute	lh_FOP2	0.1343	2.373	0.017667	329	7320
rulebreak	absolute	lh_FOP3	0.036947	0.65285	0.51387	329	7320
rulebreak	absolute	lh_FOP4	-0.0062089	-0.10971	0.91264	329	7320
rulebreak	absolute	lh_FOP5	0.085378	1.5086	0.13144	329	7320
rulebreak	absolute	lh_FST	0.18375	3.2469	0.0011717	329	7320
rulebreak	absolute	lh_IFJa	0.06927	1.224	0.22099	329	7320
rulebreak	absolute	lh_IFJp	-0.043166	-0.76273	0.44565	329	7320
rulebreak	absolute	lh_IFSa	0.10153	1.794	0.072856	329	7320
rulebreak	absolute	lh_IFSp	0.13294	2.349	0.018848	329	7320
rulebreak	absolute	lh_IP0	0.10841	1.9155	0.055464	329	7320
rulebreak	absolute	lh_IP1	0.033492	0.5918	0.554	329	7320
rulebreak	absolute	lh_IP2	0.012672	0.22392	0.82283	329	7320
rulebreak	absolute	lh_IPS1	0.096325	1.7021	0.088785	329	7320
rulebreak	absolute	lh_Ig	-0.081237	-1.4355	0.1512	329	7320
rulebreak	absolute	lh_LBelt	0.030437	0.53782	0.59071	329	7320
rulebreak	absolute	lh_LIPd	-0.00030645	-0.0054149	0.99568	329	7320
rulebreak	absolute	lh_LIPv	-0.073475	-1.2983	0.19423	329	7320
rulebreak	absolute	lh_LO1	-0.045165	-0.79806	0.42486	329	7320
rulebreak	absolute	lh_LO2	0.049124	0.86802	0.38541	329	7320
rulebreak	absolute	lh_LO3	0.036659	0.64776	0.51716	329	7320
rulebreak	absolute	lh_MBelt	0.073058	1.2909	0.19677	329	7320
rulebreak	absolute	lh_MI	-0.039952	-0.70595	0.48024	329	7320
rulebreak	absolute	lh_MIP	0.08915	1.5753	0.11524	329	7320
rulebreak	absolute	lh_MST	0.095119	1.6807	0.092854	329	7320
rulebreak	absolute	lh_MT	0.15065	2.6619	0.0077864	329	7320
rulebreak	absolute	lh_OFC	0.0019448	0.034365	0.97259	329	7320
rulebreak	absolute	lh_OP1	-0.06185	-1.0929	0.27448	329	7320
rulebreak	absolute	lh_OP2-3	0.026169	0.4624	0.64381	329	7320
rulebreak	absolute	lh_OP4	0.0088992	0.15725	0.87505	329	7320
rulebreak	absolute	lh_PBelt	0.15884	2.8067	0.0050179	329	7320
rulebreak	absolute	lh_PCV	0.05272	0.93156	0.35159	329	7320
rulebreak	absolute	lh_PEF	-0.017253	-0.30485	0.76049	329	7320
rulebreak	absolute	lh_PF	-0.021501	-0.37992	0.70402	329	7320
rulebreak	absolute	lh_PFcm	0.020317	0.359	0.7196	329	7320
rulebreak	absolute	lh_PFm	0.044145	0.78004	0.43539	329	7320
rulebreak	absolute	lh_PFop	0.026126	0.46164	0.64435	329	7320
rulebreak	absolute	lh_PFt	0.0701	1.2387	0.21551	329	7320
rulebreak	absolute	lh_PGi	0.10756	1.9006	0.057396	329	7320
rulebreak	absolute	lh_PGp	0.11262	1.9899	0.046633	329	7320
rulebreak	absolute	lh_PGs	0.068585	1.2119	0.22559	329	7320
rulebreak	absolute	lh_PH	0.1282	2.2653	0.023524	329	7320
rulebreak	absolute	lh_PHA1	0.032879	0.58097	0.56128	329	7320
rulebreak	absolute	lh_PHA2	0.029589	0.52283	0.60111	329	7320
rulebreak	absolute	lh_PHA3	0.067211	1.1876	0.23502	329	7320
rulebreak	absolute	lh_PHT	0.05417	0.95718	0.33851	329	7320
rulebreak	absolute	lh_PI	0.00023465	0.0041463	0.99669	329	7320
rulebreak	absolute	lh_PIT	0.084754	1.4976	0.13428	329	7320
rulebreak	absolute	lh_POS1	0.02601	0.4596	0.64582	329	7320
